id,type,src,dst,app,latency,message,ctime,size,buffer
368,LINK,74,153,2,36.989709,M.USER.APP.2,3054.888985409523,2969127,312
338,LINK,4,7,9,5.246539611111111,M.USER.APP.9,3055.7334026333324,4437713,312
388,LINK,196,185,7,49.08760375,M.USER.APP.7,3056.450138333333,4350415,312
387,LINK,190,109,6,54.461505,M.USER.APP.6,3057.2663887500003,2307525,312
228,LINK,112,100,3,12.34475375,M.USER.APP.3,3060.4785972500013,2758030,312
338,LINK,7,74,9,10.633959,M.USER.APP.9,3060.9799422444435,4437713,312
389,LINK,197,173,8,57.031902,M.USER.APP.8,3061.031902,3095706,312
344,LINK,7,74,3,10.394004285714285,M.USER.APP.3,3061.1211632594,2758030,312
177,LINK,74,153,4,37.324143,M.USER.APP.4,3071.5340626388893,3972429,311
338,LINK,74,153,9,37.47923766666667,M.USER.APP.9,3071.6139012444432,4437713,311
348,LINK,109,3,6,32.32964642857143,M.USER.APP.6,3072.0435045000013,2307525,311
228,LINK,100,74,3,34.30644777777778,M.USER.APP.3,3072.8233510000014,2758030,311
381,LINK,64,7,2,60.5938254,M.USER.APP.2,3076.989709,2969127,311
382,LINK,107,7,2,38.2969127,M.USER.APP.2,3077.4845635,2969127,311
380,LINK,106,15,2,30.2969127,M.USER.APP.2,3077.979418,2969127,311
337,LINK,173,110,8,19.031902,M.USER.APP.8,3080.842295666666,3095706,311
344,LINK,74,153,3,36.91934333333333,M.USER.APP.3,3082.0079055301576,2758030,311
261,LINK,112,100,0,12.24246925,M.USER.APP.0,3082.0458535000007,1939754,311
